committee_id,committee_name,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,disbursement_purpose_category,memo_code,memo_code_full,memo_text,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,two_year_transaction_period,amendment_indicator,amendment_indicator_desc,schedule_type,schedule_type_full,load_date,sub_id,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,pdf_url,line_number_label,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_employer,payee_occupation,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,ref_disp_excess_flg,comm_dt,spender_committee_type,spender_committee_org_type,spender_committee_designation
C00652164,JERSEY VALUES PAC,2025,YE,202601319808574255,F3X,4013120261304429238,21B,500781631,1943205,ORG,ORGANIZATION,,,KRUBA,WASHINGTON,DC,200033968,,,,,MEALS,TRAVEL,X,,*,2025-09-22 00:00:00,92.88,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-04 02:35:52,4030320261385989524,,500781283,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319808574255,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,Q,,D
C00256925,SCOTT FOR CONGRESS,2025,YE,202601319808408052,F3,4013120261304426609,17,500302233,1942896,ORG,ORGANIZATION,,,JIMMY JOHNS,WASHINGTON,DC,200064614,,,,,LUNCHEON,OTHER,X,,*,2025-11-01 00:00:00,514.63,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-04 02:35:52,4030320261385985293,,500302263,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319808408052,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00345546,CITIZENS TO ELECT RICK LARSEN,2025,YE,202601309794842272,F3,4013020261304199306,17,500729385,1939801,ORG,ORGANIZATION,,,NATIONAL DEMOCRATIC CLUB,WASHINGTON,DC,200034006,,,,,MEALS,TRAVEL,X,,*,2025-12-11 00:00:00,132.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-04 02:35:52,4030320261385988562,,500729383,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794842272,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00652164,JERSEY VALUES PAC,2025,YE,202601319808574257,F3X,4013120261304429238,21B,500781626,1943205,ORG,ORGANIZATION,,,THE CAPITAL GRILLE,WASHINGTON,DC,200042601,,,,,MEALS,TRAVEL,X,,*,2025-09-22 00:00:00,256.74,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-04 02:35:52,4030320261385989529,,500781283,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319808574257,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,Q,,D
C00561597,GLENN GROTHMAN FOR CONGRESS,2025,YE,202601309794568548,F3,4013020261304199067,17,SB17.I6410,1938530,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEALS,TRAVEL,,,,2025-10-26 00:00:00,298.39,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-04 02:35:52,4030320261385978082,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794568548,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00345546,CITIZENS TO ELECT RICK LARSEN,2025,YE,202601309794842275,F3,4013020261304199306,17,500722895,1939801,ORG,ORGANIZATION,,,AMA,WASHINGTON,DC,200033385,,,,,MEALS,TRAVEL,X,,*,2025-10-07 00:00:00,223.92,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-04 02:35:52,4030320261385988570,,500722874,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794842275,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00500843,"WARREN FOR SENATE, INC.",2025,YE,202601319795688833,F3,4013120261304426468,21,500137477,1942459,ORG,ORGANIZATION,,,MAMAN,WASHINGTON,DC,200362405,,,,,OFFICIALLY CONNECTED - MEALS,TRAVEL,X,,*,2025-11-21 00:00:00,237.50,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-04 02:35:52,4030320261385975414,,500137471,SB21,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319795688833,Other Disbursements,,,,,,,,,,,,,,,,,,S,,P
C00304709,ADAM SMITH FOR CONGRESS COMMITTEE,2025,YE,202601309795266649,F3,4013120261304426004,17,501309961,1941150,ORG,ORGANIZATION,,,"WE, THE PIZZA",WASHINGTON,DC,200031148,,,,,MEALS,TRAVEL,,,,2025-11-05 00:00:00,159.51,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-04 02:35:52,4030320261385984942,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795266649,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00576041,SALUD CARBAJAL FOR CONGRESS,2025,YE,202601309795049389,F3,4013020261304199439,17,501287430,1940366,ORG,ORGANIZATION,,,NATIONAL DEMOCRATIC CLUB,WASHINGTON,DC,200034006,,,,,MEAL,TRAVEL,X,,*,2025-11-20 00:00:00,123.80,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-04 02:35:52,4030320261385977057,,501287426,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795049389,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00147512,CONGRESSIONAL BLACK CAUCUS PAC,2025,M6,202601319808425083,F3X,4013120261304429111,21B,500634074,1942969,ORG,ORGANIZATION,,,THE HAMILTON RESTAURANT,WASHINGTON,DC,200052008,,,,,STAFF MEALS,TRAVEL,X,,*,2025-05-07 00:00:00,664.45,,,,,,,,,,,,,,,,,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387032429,,500594839,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319808425083,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,Q,,U
C00738872,BLAKE MOORE FOR CONGRESS,2025,YE,202601309795154199,F3,4013020261304199506,17,B55866592EB964B509E5,1940609,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,200031801,,,,,MEAL EXPENSE,TRAVEL,,,,2025-10-16 00:00:00,257.76,,,,,,,,,,,,,O2026,CONVENTION,,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387032073,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795154199,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00738872,BLAKE MOORE FOR CONGRESS,2025,YE,202601309795154198,F3,4013020261304199506,17,BC27F03E49FFF435D994,1940609,ORG,ORGANIZATION,,,SAINT ANSELM RESTAURANT - DC,WASHINGTON,DC,200023459,,,,,MEAL EXPENSE,TRAVEL,,,,2025-10-15 00:00:00,252.63,,,,,,,,,,,,,O2026,CONVENTION,,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387032072,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795154198,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00795005,KEVIN MULLIN FOR CONGRESS,2025,Q2,202601319808350882,F3,4013120261304426553,17,EB7380,1942719,ORG,ORGANIZATION,,,PARAISO,WASHINGTON,DC,20003,,,,,STAFF APPRECIATION DINNER,OTHER,,,,2025-06-24 00:00:00,60.37,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387053434,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319808350882,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00496760,AMODEI FOR NEVADA,2025,YE,202601309795276544,F3,4013120261304426052,17,SB17.31585,1941285,ORG,ORGANIZATION,,,HUNAN DYNASTY RESTAURANT,WASHINGTON,DC,20003,,,,,CONTRIBUTOR RELATIONS - MEALS AND ENTERTAINMENT,TRAVEL,,,,2025-12-12 00:00:00,60.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-11 02:51:36,4031020261420683031,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795276544,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,,P
C00815290,PAT RYAN FOR CONGRESS,2025,YE,202601319808843824,F3,4013120261304426792,17,500467928,1943372,ORG,ORGANIZATION,,,SANTA ROSA TAQUERIA,WASHINGTON,DC,200031148,,,,,MEALS,TRAVEL,,,,2025-10-07 00:00:00,225.50,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-11 02:51:36,4031020261420686778,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319808843824,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00413914,GILLIBRAND FOR SENATE,2025,YE,202601309794991947,F3,4013020261304199407,17,500077254,1940246,ORG,ORGANIZATION,,,YOUNG CHOW,WASHINGTON,DC,200031147,,,,,MEETINGS/MEALS,TRAVEL,X,,*,2025-10-31 00:00:00,35.80,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-11 02:51:36,4031020261420683227,,500077174,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794991947,Operating Expenditures,,,,,,,,,,,,,,,,,,S,,P
C00346312,FRIENDS OF SCHUMER,2025,YE,202601309795062781,F3,4013020261304199450,21,500631984,1940395,ORG,ORGANIZATION,,,ANDY'S PIZZA,WASHINGTON,DC,200023297,,,,,OFFICIALLY CONNECTED-MEETINGS/MEALS,TRAVEL,X,,*,2025-12-19 00:00:00,413.25,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-11 02:51:36,4031020261420685105,,500631869,SB21,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795062781,Other Disbursements,,,,,,,,,,,,,,,,,,S,,P
C00789404,GABE VASQUEZ FOR CONGRESS,2025,YE,202601319795589087,F3,4013120261304426351,17,500352711,1942127,ORG,ORGANIZATION,,,RESERVOIR,WASHINGTON,DC,200016000,,,,,MEALS,TRAVEL,,,,2025-11-26 00:00:00,46.43,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-11 02:51:36,4031020261420686899,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319795589087,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00496760,AMODEI FOR NEVADA,2025,YE,202601309795276544,F3,4013120261304426052,17,SB17.31481,1941285,ORG,ORGANIZATION,,,HUNAN DYNASTY RESTAURANT,WASHINGTON,DC,20003,,,,,CONTRIBUTOR RELATIONS - MEALS AND ENTERTAINMENT,TRAVEL,,,,2025-11-21 00:00:00,65.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-11 02:51:36,4031020261420683030,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795276544,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,,P
C00670844,MAD 4 PA PAC,2025,YE,202601309794796522,F3,4013020261304199275,17,500622003,1939621,ORG,ORGANIZATION,,,LA GRANDE BOUCHERIE DC,WASHINGTON,DC,200052299,,,,,FOOD AND MEALS,TRAVEL,,,,2025-12-15 00:00:00,312.55,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-11 02:51:36,4031020261420675848,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794796522,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00812974,JOSH BRECHEEN FOR CONGRESS,2025,YE,202601309795275285,F3,4013120261304426030,17,B-6102,1941235,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEALS,TRAVEL,,,,2025-11-18 00:00:00,148.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-11 02:51:36,4031020261420689297,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795275285,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00311639,DIANA DEGETTE FOR CONGRESS,2025,YE,202601309794785724,F3,4013020261304199260,17,500731516,1939579,ORG,ORGANIZATION,,,BETHESDA BAGELS,WASHINGTON,DC,200091148,,,,,MEALS,TRAVEL,X,,*,2025-11-01 00:00:00,494.45,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387047922,,500731503,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794785724,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00738872,BLAKE MOORE FOR CONGRESS,2025,YE,202601309795154208,F3,4013020261304199506,17,B465470DF986D411395E,1940609,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,200031801,,,,,MEAL EXPENSE,TRAVEL,,,,2025-11-18 00:00:00,183.24,,,,,,,,,,,,,O2026,CONVENTION,,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387032101,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795154208,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00311639,DIANA DEGETTE FOR CONGRESS,2025,YE,202601309794785732,F3,4013020261304199260,17,500731909,1939579,ORG,ORGANIZATION,,,LE PAIN QUOTIDIEN,WASHINGTON,DC,200034333,,,,,MEALS,TRAVEL,X,,*,2025-12-01 00:00:00,44.53,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387047945,,500731899,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794785732,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00647339,JOHN CURTIS FOR UTAH,2025,YE,202601309795139299,F3,4013020261304199492,17,B-734396,1940558,ORG,ORGANIZATION,,,DIRKSEN CAFE,WASHINGTON,DC,20002,,,,,MEAL EXPENSE,TRAVEL,,,,2025-11-20 00:00:00,43.20,,,,,,,,,,,,,C2030,CONVENTION-2030,CONVENTION,2030,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387038648,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795139299,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00647339,JOHN CURTIS FOR UTAH,2025,YE,202601309795139298,F3,4013020261304199492,17,B-734256,1940558,ORG,ORGANIZATION,,,DIRKSEN CAFE,WASHINGTON,DC,20002,,,,,MEAL EXPENSE,TRAVEL,,,,2025-10-22 00:00:00,153.00,,,,,,,,,,,,,C2030,CONVENTION-2030,CONVENTION,2030,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387038647,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795139298,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00303305,PETE SESSIONS FOR CONGRESS,2025,YE,202601319808509182,F3,4013120261304426688,17,BFF90DC106EAE43FCB7A,1943117,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,200031801,,,,,MEAL EXPENSES,TRAVEL,,,,2025-11-07 00:00:00,121.10,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387043770,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319808509182,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,"",P
C00647339,JOHN CURTIS FOR UTAH,2025,YE,202601309795139299,F3,4013020261304199492,17,B-734507,1940558,ORG,ORGANIZATION,,,DIRKSEN CAFE,WASHINGTON,DC,20002,,,,,MEAL EXPENSE,TRAVEL,,,,2025-12-04 00:00:00,55.20,,,,,,,,,,,,,C2030,CONVENTION-2030,CONVENTION,2030,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387038649,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795139299,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,,P
C00311639,DIANA DEGETTE FOR CONGRESS,2025,YE,202601309794785744,F3,4013020261304199260,17,500727997,1939579,ORG,ORGANIZATION,,,NATIONAL DEMOCRATIC CLUB,WASHINGTON,DC,200034006,,,,,MEALS,TRAVEL,,,,2025-10-02 00:00:00,161.52,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387047982,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794785744,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00738872,BLAKE MOORE FOR CONGRESS,2025,YE,202601309795154215,F3,4013020261304199506,17,B6BE6EFFA1E8A4A4CB7E,1940609,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,200031801,,,,,MEAL EXPENSE,TRAVEL,,,,2025-12-16 00:00:00,90.64,,,,,,,,,,,,,O2026,CONVENTION,,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387032121,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795154215,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00738872,BLAKE MOORE FOR CONGRESS,2025,YE,202601309795154197,F3,4013020261304199506,17,BB991A999017A43CFAD7,1940609,ORG,ORGANIZATION,,,CALL YOUR MOTHER,WASHINGTON,DC,200102512,,,,,MEAL EXPENSE,TRAVEL,,,,2025-10-01 00:00:00,42.50,,,,,,,,,,,,,O2026,CONVENTION,,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387032067,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795154197,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00311639,DIANA DEGETTE FOR CONGRESS,2025,YE,202601309794785744,F3,4013020261304199260,17,500731762,1939579,ORG,ORGANIZATION,,,NATIONAL DEMOCRATIC CLUB,WASHINGTON,DC,200034006,,,,,MEALS,TRAVEL,,,,2025-11-05 00:00:00,57.80,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387047983,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794785744,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00738872,BLAKE MOORE FOR CONGRESS,2025,YE,202601309795154199,F3,4013020261304199506,17,B7EB3A8FF7A644D0188D,1940609,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,200031801,,,,,MEAL EXPENSE,TRAVEL,,,,2025-10-16 00:00:00,359.88,,,,,,,,,,,,,O2026,CONVENTION,,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387032074,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795154199,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00311639,DIANA DEGETTE FOR CONGRESS,2025,YE,202601309794785745,F3,4013020261304199260,17,500732525,1939579,ORG,ORGANIZATION,,,NATIONAL DEMOCRATIC CLUB,WASHINGTON,DC,200034006,,,,,MEALS,TRAVEL,,,,2025-12-01 00:00:00,229.12,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387047984,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794785745,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00303305,PETE SESSIONS FOR CONGRESS,2025,YE,202601319808509161,F3,4013120261304426688,17,BA95FADFF4CAD466F996,1943117,ORG,ORGANIZATION,,,RAYBURN SUBWAY DELI,WASHINGTON,DC,205150001,,,,,MEAL EXPENSE,TRAVEL,X,,,2025-07-21 00:00:00,99.78,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387043707,,BFF2CA21F062342BD97B,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319808509161,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,"",P
C00311639,DIANA DEGETTE FOR CONGRESS,2025,YE,202601309794785748,F3,4013020261304199260,17,500731769,1939579,ORG,ORGANIZATION,,,BETHESDA BAGELS,WASHINGTON,DC,200091148,,,,,MEALS,TRAVEL,X,,*,2025-11-19 00:00:00,131.80,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387047993,,500731771,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794785748,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00694323,WINRED,2025,MY,202602099830173394,F3X,4020920261304835045,23,B53411E0D27554455BD7,1945557,PTY,POLITICAL PARTY COMMITTEE,C00075820,C00075820,NRCC,WASHINGTON,DC,20003,NRCC,,,,EARMARKED CONTRIBUTION FROM DEBORAH MEALS,TRAVEL,,,EARMARKED CONTRIBUTION FROM DEBORAH MEALS. TRANSMITTED BY CHECK/EFT,2025-01-05 00:00:00,34.65,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387276532,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202602099830173394,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,,,,,,,,,,,,,V,,U
C00571174,SERVE AMERICA PAC,2025,YE,202601319808285498,F3X,4013120261304428908,21B,500630551,1942629,ORG,ORGANIZATION,,,MISSION - NAVY YARD,WASHINGTON,DC,200034633,,,,,MEETING MEAL,TRAVEL,X,,*,2025-07-21 00:00:00,20.16,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387034548,,500630467,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319808285498,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,Q,,D
C00856831,MCGUIRE FOR VIRGINIA,2025,Q3,202601319808589561,F3,4013120261304426727,17,B-3431,1943229,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEALS,TRAVEL,X,,MEMO: SUBVENDOR OF-SERVISFIRST BANKCARD,2025-06-16 00:00:00,719.04,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387029557,,B-3413,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319808589561,Operating Expenditures,,,,,,,,002,Travel Expenses,,,,,,,,,H,,P
C00040220,TENNESSEE REPUBLICAN PARTY FEDERAL ELECTION ACCOUNT,2025,YE,202601319825737800,F3X,4020120261304451147,21B,B11903DE071B247BA99D,1943828,ORG,ORGANIZATION,,,TED'S BULLETIN,WASHINGTON,DC,200032835,,,,,MEALS,TRAVEL,X,,,2025-12-31 00:00:00,326.28,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387023413,,BCDF764BC06BC442FB82,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319825737800,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,Y,,U
C00311639,DIANA DEGETTE FOR CONGRESS,2025,YE,202601309794785727,F3,4013020261304199260,17,500731525,1939579,ORG,ORGANIZATION,,,LE PAIN QUOTIDIEN,WASHINGTON,DC,200034333,,,,,MEALS,TRAVEL,X,,*,2025-11-01 00:00:00,92.62,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387047930,,500731503,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794785727,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00147512,CONGRESSIONAL BLACK CAUCUS PAC,2025,M6,202601319808425100,F3X,4013120261304429111,21B,500634022,1942969,ORG,ORGANIZATION,,,ZOLA'S RESTAURANT,WASHINGTON,DC,200041505,,,,,STAFF MEALS,TRAVEL,X,,*,2025-05-13 00:00:00,14.25,,,,,,,,,,,,,,,,,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387032480,,500594839,SB21B,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319808425100,Other Federal Operating Expenditures,,,,,,,,,,,,,,,,,,Q,,U
C00303305,PETE SESSIONS FOR CONGRESS,2025,YE,202601319808509200,F3,4013120261304426688,17,BEBCA433695E342A1B7C,1943117,ORG,ORGANIZATION,,,CAPITAL GRILLE,WASHINGTON,DC,200042601,,,,,FUNDRAISER MEAL,TRAVEL,X,,,2025-11-18 00:00:00,2299.20,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-05 02:56:24,4030420261387043823,,B4BDCF9ED195042A0A22,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601319808509200,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,"",P
